"stid"|"schema_name"|"function_name"|"parameter_name"|"parameter_description"|"reporting_level"|"source"|"rest"|"xls_template"|"progress_code"|"xls_column_name_lv_1"|"xls_column_name_lv_2"
NULL|"administrative_units"|"get_region_country_list"|"country_name"|"Country name"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_country_list"|"country_un_m49"|"ISO 3166 standard numeric (UN m49) country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_country_list"|"region"|"selected region"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_country_list"|"status"|"Disputed or Joint Managed territories flag."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_country_list"|"subregion"|"selected subregion (if any)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"country_id"|"DOPA country_id"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"country_iso2"|"ISO 3166 standard Alpha-2 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"country_iso3"|"ISO 3166 standard Alpha-3 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"country_name"|"Country in Region (selected by the input parameter <b>region_name</b>))"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"country_un_m49"|"ISO 3166 standard numeric (UN m49) country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"ind"|"Reported indicator, on wich the ranking is based (selected by the input parameter <b>ind_rank</b>)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"ranking"|"Country ranking in Region (selected by the input parameter <b>region_name</b>, and optionally by input_parameter <b>subregion_name</b> ), calculated on the desired indicator (selected by the input parameter <b>ind_rank</b>)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"administrative_units"|"get_region_ind_rank"|"status"|"Disputed or Joint Managed territories flag."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"first_level"|"Object name. Corresponds to TEOW Ecoregion, MEOW Ecoregion, PPOW Province"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"first_level_code"|"DOPA numeric ID for the object"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"second_level"|"Object name. Corresponds to TEOW Biome, MEOW Province, PPOW Biome"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"second_level_code"|"DOPA numeric ID for the group"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"source"|"One of: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a>"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"third_level"|"Object name. Corresponds to REALM for TEOW, MEOW and PPOW"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_list"|"third_level_code"|"DOPA numeric ID for the group"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"ecoregion_id"|"Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"ecoregion_rank"|"Rank scored by protected area in ecoregion, calculated on selected indicator (normalized on the indicator range in ecoregion)."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"ind"|"The absolute value of the selected indicator for the protected area."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"normalized_avg_ind"|"The average value of the selected indicator for protected areas in ecoregion."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"normalized_ind"|"The value of the selected indicator for the protected area, normalized on range in ecoregion."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"habitats_and_biotopes"|"get_ecoregion_pa_normalized_indicator"|"wdpa_id"|"The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"pressures"|"get_pressure_livestock_ecoregion"|"category"|"Livestock category (cattle, sheep, goat, horse, pig, buffalo, chicken, duck)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"pressures"|"get_pressure_livestock_ecoregion"|"density"|"Density of livestock (number of animals/km2) in terrestrial ecoregion"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"pressures"|"get_pressure_livestock_pa_bu"|"bu_density"|"Density of livestock (number of animals/km2) in 10 km unprotected buffer of protected area"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"pressures"|"get_pressure_livestock_pa_bu"|"category"|"Livestock category (cattle, sheep, goat, horse, pig, buffalo, chicken, duck)"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"pressures"|"get_pressure_livestock_pa_bu"|"pa_density"|"Density of livestock (number of animals/km2) in protected area"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"iso3"|"ISO3 code as it is described on https://www.protectedplanet.net/c/wdpa-manual."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"wdpaid"|"WDPA ID code as it is reported on https://www.protectedplanet.net. Be aware that this code is NOT unique (wdpa_pid is) and it is NOT consistent (it changes time by time)."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"wdpa_name"|"WDPA name as it is reported on https://www.protectedplanet.net."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"wdpa_pid"|"WDPA PID parcel code as it is described on https://www.protectedplanet.net/c/wdpa-manual. Be aware that this code is unique%252C while wdpaid is NOT."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"x"|"WDPA Longitude - EPSG=4326"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"protected_sites"|"get_wdpa_level_centroid"|"y"|"WDPA Longitude - EPSG=4326"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"amphibians_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"amphibians_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"amphibians_threatened_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"amphibians_threatened_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"birds_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"birds_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"birds_threatened_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"birds_threatened_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"english_name"|"Country_name"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"iso2"|"Country ISO2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"iso3"|"Country ISO3"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"mammals_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"mammals_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"mammals_threatened_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"mammals_threatened_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"sharks_rays_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"sharks_rays_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"sharks_rays_threatened_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"sharks_rays_threatened_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"total_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"total_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"total_threatened_endemics"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"total_threatened_endemics_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_endemics_threatened_vertebrates"|"un_m49"|"Country UN M49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"count_id"|"species count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"iso2_country"|"Country ISO2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"iso3_country"|"Country ISO3"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"name"|"WDPA name"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"un_m49_country"|"Country UN M49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_pa_redlist_th_count"|"wdpaid"|"The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information."|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"binomial"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"class"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"code"|"IUCN category code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"family"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"id_no"|"IUCN species unique id"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"iso2_country"|"Country ISO2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"iso3_country"|"Country ISO3"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"kingdom"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"order"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"phylum"|"Taxonomic species rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_redlist_th_list"|"un_m49_country"|"Country UN M49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"animals"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"animals_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"english_name"|"Country_name"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"iso2"|"Country ISO2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"iso3"|"Country ISO3"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"plant"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"plants_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"total"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"total_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_species_total"|"un_m49"|"Country UN M49 code"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"amphibians"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"amphibians_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"birds"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"birds_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"english_name"|"Country_name"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"iso2"|"Country ISO2"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"iso3"|"Country ISO3"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"mammals"|"count"|NULL|"extended"|True|NULL|NULL|NULL|NULL
NULL|"species"|"get_country_threatened_animals"|"mammals_rank"|"rank"|NULL|"extended"|True|NULL|NULL|NULL|NULL
