db_name|schema_name|function_name|parameter_name|parameter_description|reporting_level|source|rest|xls_template|xls_column_name_lv_1|xls_column_name_lv_2|progress_code
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_margins_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Margins (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_margins_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Margins (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_margins_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Margins (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_non_natural_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Non Natural (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_non_natural_2000_km2|Landscape pattern and fragmentation classes computed for the year 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Non Natural (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_non_natural_2005_km2|Landscape pattern and fragmentation classes computed for the year 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Non Natural (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_non_natural_2010_km2|Landscape pattern and fragmentation classes computed for the year 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Non Natural (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_non_natural_2015_km2|Landscape pattern and fragmentation classes computed for the year 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Non Natural (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_perforation_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Perforation (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_perforation_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Perforation (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_perforation_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Perforation (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_perforation_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Perforation (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_perforation_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Perforation (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|pop_change_perc_bu|Population change between first and last epoch for a protected area's 10 km  unprotected buffer.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Change around PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_change_perc_pa|Population change between first and last epoch for a protected area.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Change inside PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_dens_change_bu|Population density change between first and last epoch for a protected area's 10 km unprotected buffer.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Density Change around PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_dens_change_pa|Population density change between first and last epoch for a protected area.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Density Change inside PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_density_bu|Population density in last epoch for a protected area's 10 km unprotected buffer.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Density around PA (p/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_density_pa|Population density in last epoch for a protected area.|NULL|dopa|t|ok|POPULATION PRESSURE|Population Density inside PA (p/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_total_bu|Total population in last epoch for a protected area's 10 km unprotected buffer.|NULL|dopa|t|ok|POPULATION PRESSURE|Total People around PA|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|pop_total_pa|Total population in last epoch for a protected area.|NULL|dopa|t|ok|POPULATION PRESSURE|Total People inside PA|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|road_bu_perc|Percentage of the surface of a protected area's 10 km unprotected buffer with presence of roads (roads have been buffered by 250 m to calculate this percentage).|NULL|dopa|t|ok|ROAD PRESSURE|Road Area around PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|road_pa_perc|Percentage of the surface of a protected area with presence of roads (roads have been buffered by 250 m to calculate this percentage).|NULL|dopa|t|ok|ROAD PRESSURE|Road Area inside PA (%)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|water_p_1985_km2|Area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|SURFACE INLAND WATER|NULL|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_p_netchange_km2|Areas of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 � 1985 (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_p_netchange_perc|Percentage of areas of permanent surface inland water changed between first and last epochs.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 � 1985 (%)|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_p_now_km2|Area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Permanent surface water in 2018 (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_s_1985_km2|Area of seasonal surface inland water  in first epoch expressed in km2.|NULL|dopa|t|no|SURFACE INLAND WATER|NULL|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_s_netchange_km2|Areas of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 � 1985 (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_s_netchange_perc|Percentage of areas of seasonal surface inland water changed between first and last epochs.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 � 1985 (%)|3
d6dopa40|protected_sites|get_wdpa_all_inds|water_s_now_km2|Area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Seasonal surface water in 2018 (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|wdpaid|The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information.|NULL|dopa|t|ok|PROTECTED AREA INFORMATION|NULL|3
d6dopa40|protected_sites|get_wdpa_level_centroid|iso3|ISO3 code as it is described on https://www.protectedplanet.net/c/wdpa-manual.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_level_centroid|wdpaid|WDPA ID code as it is reported on https://www.protectedplanet.net. Be aware that this code is NOT unique (wdpa_pid is) and it is NOT consistent (it changes time by time).|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_level_centroid|wdpa_name|WDPA name as it is reported on https://www.protectedplanet.net.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_level_centroid|wdpa_pid|WDPA PID parcel code as it is described on https://www.protectedplanet.net/c/wdpa-manual. Be aware that this code is unique%252C while wdpaid is NOT.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_level_centroid|x|WDPA Longitude - EPSG=4326|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_level_centroid|y|WDPA Longitude - EPSG=4326|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|amphibians_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|amphibians_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|amphibians_threatened_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|amphibians_threatened_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|birds_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|birds_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|birds_threatened_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|birds_threatened_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|english_name|Country_name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|iso2|Country ISO2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|iso3|Country ISO3|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|mammals_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|mammals_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|mammals_threatened_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|mammals_threatened_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|sharks_rays_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|sharks_rays_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|sharks_rays_threatened_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|sharks_rays_threatened_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|total_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|total_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|total_threatened_endemics|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|total_threatened_endemics_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_endemics_threatened_vertebrates|un_m49|Country UN M49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|count_id|species count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|iso2_country|Country ISO2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|iso3_country|Country ISO3|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|name|WDPA name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|un_m49_country|Country UN M49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_pa_redlist_th_count|wdpaid|The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|binomial|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|class|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|code|IUCN category code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|family|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|id_no|IUCN species unique id|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|iso2_country|Country ISO2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|iso3_country|Country ISO3|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|kingdom|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|order|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|phylum|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_redlist_th_list|un_m49_country|Country UN M49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|animals|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|animals_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|english_name|Country_name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|iso2|Country ISO2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|iso3|Country ISO3|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|plant|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|plants_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|total|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|total_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_species_total|un_m49|Country UN M49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|amphibians|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|amphibians_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|birds|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|birds_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|english_name|Country_name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|iso2|Country ISO2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|iso3|Country ISO3|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|mammals|count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|mammals_rank|rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_country_threatened_animals|un_m49|Country UN M49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|_class|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|code|IUCN category code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|family|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|iucn_species_id|IUCN species unique id|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|kingdom|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|order|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|phylum|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_list|taxon|Taxonomic species rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|class|Taxonomic Rank|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|critically_endangered|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|data_deficient|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|endangered|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|least_concern|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|near_threatened|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|threatened|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|total_species|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|species|get_pa_redlist_status|vulnerable|Count|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|net_p_change_km2|Areas of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|net_s_change_km2|Areas of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|percent_net_perm_change|Percentage of areas of permanent surface inland water changed between first and last epochs.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|percent_net_seas_change|Percentage of areas of seasonal surface inland water changed between first and last epochs.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|perm_now_km2|Area of permanent surface inland water in last epoch expressed in km2.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|seas_now_km2|Area of seasonal surface inland water in last epoch expressed in km2.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|water|get_pa_water_stats|wdpaid|The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information.|NULL|extended|t|NULL|NULL|NULL|NULL
